customer_id,Recency,No_of_products,Total_profit,r_quartile,f_quartile,m_quartile,RFM_Score,customer_category
1376,89,6,4576.53,1,3,4,134,Silver customer
1377,75,5,2814.08,2,2,3,223,Gold customer
1379,28,5,4337.3099999999995,3,2,4,324,Platunum customer
1380,198,3,2550.9400000000005,1,1,2,112,Silver customer
1381,113,5,4177.610000000001,1,2,4,124,Silver customer
1382,122,2,1946.8899999999999,1,1,2,112,Silver customer
1383,57,3,3357.8899999999994,2,1,3,213,Gold customer
1384,36,6,3307.4800000000005,3,3,3,333,Platunum customer
1385,142,5,2624.5699999999997,1,2,2,122,Silver customer
1386,106,3,2724.7200000000003,1,1,2,112,Silver customer
1387,215,1,641.64,1,1,1,111,Brownz customer
1388,19,6,3792.12,3,3,3,333,Platunum customer
1390,1,9,3474.54,4,4,3,443,Diamond Customer
1391,63,3,2283.8299999999995,2,1,2,212,Gold customer
1392,107,3,3196.2699999999995,1,1,3,113,Silver customer
1396,9,10,7075.58,4,4,4,444,Diamond Customer
1397,137,6,4563.95,1,3,4,134,Silver customer
1398,36,7,5649.829999999999,3,3,4,334,Platunum customer
1399,16,4,2234.62,4,1,2,412,Diamond Customer
1400,56,7,4939.109999999999,2,3,4,234,Gold customer
1402,40,8,3067.5799999999995,3,4,3,343,Platunum customer
1403,164,2,685.4300000000001,1,1,1,111,Brownz customer
1404,7,10,5426.7,4,4,4,444,Diamond Customer
1405,33,11,2281.9900000000002,3,4,2,342,Platunum customer
1406,28,6,2396.6999999999994,3,3,2,332,Platunum customer
1407,0,9,3796.53,4,4,3,443,Diamond Customer
1408,10,3,2731.0899999999997,4,1,2,412,Diamond Customer
1410,60,7,5597.109999999999,2,3,4,234,Gold customer
1411,35,6,4268.320000000001,3,3,4,334,Platunum customer
1413,3,6,3277.86,4,3,3,433,Diamond Customer
1414,18,2,630.21,4,1,1,411,Diamond Customer
1415,57,4,3062.52,2,1,3,213,Gold customer
1418,86,5,1983.9700000000003,2,2,2,222,Gold customer
1419,22,5,972.7900000000002,3,2,1,321,Platunum customer
1420,38,5,2121.6400000000003,3,2,2,322,Platunum customer
1421,57,6,2529.62,2,3,2,232,Gold customer
1422,47,7,1652.3899999999999,2,3,1,231,Gold customer
1423,24,6,3233.0899999999997,3,3,3,333,Platunum customer
1424,76,3,1475.88,2,1,1,211,Gold customer
1425,0,4,3144.999999999999,4,1,3,413,Diamond Customer
1426,48,7,3867.3399999999997,2,3,3,233,Gold customer
1427,59,5,3573.8899999999994,2,2,3,223,Gold customer
1428,15,10,5508.8,4,4,4,444,Diamond Customer
1429,31,6,861.6199999999999,3,3,1,331,Platunum customer
1430,108,5,1917.0099999999995,1,2,2,122,Silver customer
1431,19,4,955.44,3,1,1,311,Platunum customer
1432,33,6,3727.0600000000004,3,3,3,333,Platunum customer
1433,131,3,1908.57,1,1,2,112,Silver customer
1434,124,2,1127.95,1,1,1,111,Brownz customer
1435,33,7,5393.83,3,3,4,334,Platunum customer
1437,143,3,2636.2000000000003,1,1,2,112,Silver customer
1438,6,10,5503.889999999999,4,4,4,444,Diamond Customer
1439,65,3,1005.2400000000001,2,1,1,211,Gold customer
1440,19,6,6362.47,3,3,4,334,Platunum customer
1444,38,5,1281.31,3,2,1,321,Platunum customer
1445,6,6,3423.12,4,3,3,433,Diamond Customer
1446,10,7,4495.52,4,3,4,434,Diamond Customer
1447,97,7,4553.86,1,3,4,134,Silver customer
1448,237,1,128.45999999999992,1,1,1,111,Brownz customer
1450,42,7,2959.59,3,3,3,333,Platunum customer
1451,83,6,4060.3100000000004,2,3,3,233,Gold customer
1452,2,5,3431.62,4,2,3,423,Diamond Customer
1453,0,5,3265.7500000000005,4,2,3,423,Diamond Customer
1454,5,5,2240.5,4,2,2,422,Diamond Customer
1455,32,4,1659.49,3,1,1,311,Platunum customer
1456,8,4,874.93,4,1,1,411,Diamond Customer
1458,198,3,3273.3300000000004,1,1,3,113,Silver customer
1459,98,4,4557.6,1,1,4,114,Silver customer
1460,12,8,10787.599999999997,4,4,4,444,Diamond Customer
1462,81,5,2331.52,2,2,2,222,Gold customer
1463,110,5,2171.7299999999996,1,2,2,122,Silver customer
1465,107,4,1429.5,1,1,1,111,Brownz customer
1466,33,3,978.4200000000001,3,1,1,311,Platunum customer
1468,109,6,3450.06,1,3,3,133,Silver customer
1469,74,6,2251.36,2,3,2,232,Gold customer
1470,1,7,3512.72,4,3,3,433,Diamond Customer
1472,69,7,5011.4,2,3,4,234,Gold customer
1474,66,5,1676.15,2,2,1,221,Gold customer
1475,46,7,7374.710000000001,2,3,4,234,Gold customer
1478,1,7,3605.3900000000003,4,3,3,433,Diamond Customer
1479,69,5,2530.6,2,2,2,222,Gold customer
1481,20,8,2551.05,3,4,2,342,Platunum customer
1482,68,12,9269.16,2,4,4,244,Gold customer
1483,29,8,4273.54,3,4,4,344,Platunum customer
1485,4,2,526.7900000000001,4,1,1,411,Diamond Customer
1486,32,5,3681.51,3,2,3,323,Platunum customer
1489,82,4,379.15999999999997,2,1,1,211,Gold customer
1490,68,4,2182.9800000000005,2,1,2,212,Gold customer
1491,160,3,1591.3300000000002,1,1,1,111,Brownz customer
1493,20,10,6117.049999999999,3,4,4,344,Platunum customer
1495,3,2,575.1500000000001,4,1,1,411,Diamond Customer
1496,53,5,3181.1600000000008,2,2,3,223,Gold customer
1497,182,6,3022.9899999999993,1,3,3,133,Silver customer
1499,125,5,2193.8599999999997,1,2,2,122,Silver customer
1501,53,5,1636.3700000000001,2,2,1,221,Gold customer
1502,26,9,6209.679999999999,3,4,4,344,Platunum customer
1504,5,5,713.22,4,2,1,421,Diamond Customer
1505,18,4,3825.71,4,1,3,413,Diamond Customer
1508,61,5,3479.0099999999998,2,2,3,223,Gold customer
1510,56,2,2238.37,2,1,2,212,Gold customer
1511,16,8,3037.58,4,4,3,443,Diamond Customer
1515,8,7,2314.6000000000004,4,3,2,432,Diamond Customer
1516,37,5,4256.32,3,2,4,324,Platunum customer
1517,28,11,5878.150000000001,3,4,4,344,Platunum customer
1518,91,4,1365.79,1,1,1,111,Brownz customer
1519,8,11,3819.53,4,4,3,443,Diamond Customer
1521,95,2,824.2700000000002,1,1,1,111,Brownz customer
1522,9,5,2089.87,4,2,2,422,Diamond Customer
1523,41,3,2105.0899999999997,3,1,2,312,Platunum customer
1524,37,8,2724.5199999999995,3,4,2,342,Platunum customer
1525,24,3,1909.17,3,1,2,312,Platunum customer
1526,111,5,2573.9399999999996,1,2,2,122,Silver customer
1527,41,8,3855.9300000000003,3,4,3,343,Platunum customer
1529,104,1,199.0999999999999,1,1,1,111,Brownz customer
1530,1,10,7390.75,4,4,4,444,Diamond Customer
1531,42,7,3839.1799999999994,3,3,3,333,Platunum customer
1532,3,6,2827.6600000000003,4,3,3,433,Diamond Customer
1533,104,8,3968.52,1,4,3,143,Silver customer
1534,46,7,3244.32,2,3,3,233,Gold customer
1535,104,5,2811.9700000000003,1,2,3,123,Silver customer
1536,33,4,2018.04,3,1,2,312,Platunum customer
1537,26,9,5101.549999999999,3,4,4,344,Platunum customer
1538,1,4,222.77999999999997,4,1,1,411,Diamond Customer
1540,5,5,1939.3600000000001,4,2,2,422,Diamond Customer
1541,70,5,3324.8900000000003,2,2,3,223,Gold customer
1542,133,5,1825.3200000000006,1,2,2,122,Silver customer
1544,329,1,903.11,1,1,1,111,Brownz customer
1545,2,7,2637.4699999999993,4,3,2,432,Diamond Customer
1546,69,6,2501.8700000000003,2,3,2,232,Gold customer
1550,42,6,3172.63,3,3,3,333,Platunum customer
1551,22,7,5171.89,3,3,4,334,Platunum customer
1552,99,5,5400.32,1,2,4,124,Silver customer
1553,84,4,2002.8499999999997,2,1,2,212,Gold customer
1554,20,7,5636.08,3,3,4,334,Platunum customer
1555,133,7,3107.3599999999997,1,3,3,133,Silver customer
1556,84,5,3519.2200000000003,2,2,3,223,Gold customer
1557,75,6,4684.950000000001,2,3,4,234,Gold customer
1558,8,9,10640.300000000001,4,4,4,444,Diamond Customer
1561,43,8,6918.889999999999,3,4,4,344,Platunum customer
1563,129,4,2877.89,1,1,3,113,Silver customer
1564,13,3,493.17,4,1,1,411,Diamond Customer
1565,9,2,1182.38,4,1,1,411,Diamond Customer
1566,86,4,1597.2599999999998,2,1,1,211,Gold customer
1568,139,4,3870.4799999999996,1,1,3,113,Silver customer
1570,33,9,5321.299999999999,3,4,4,344,Platunum customer
1571,3,4,4968.78,4,1,4,414,Diamond Customer
1572,82,6,7651.019999999999,2,3,4,234,Gold customer
1573,64,4,2236.7599999999998,2,1,2,212,Gold customer
1575,86,4,1050.28,2,1,1,211,Gold customer
1576,37,7,4521.35,3,3,4,334,Platunum customer
1577,12,7,3677.0,4,3,3,433,Diamond Customer
1579,40,10,8102.620000000001,3,4,4,344,Platunum customer
1580,55,8,3225.0,2,4,3,243,Gold customer
1581,36,8,2944.0899999999997,3,4,3,343,Platunum customer
1582,55,5,1914.1999999999998,2,2,2,222,Gold customer
1584,2,2,1323.66,4,1,1,411,Diamond Customer
1585,37,8,3461.650000000001,3,4,3,343,Platunum customer
1586,16,6,4154.0199999999995,4,3,4,434,Diamond Customer
1587,77,5,635.72,2,2,1,221,Gold customer
1588,32,7,3628.2599999999998,3,3,3,333,Platunum customer
1589,11,6,6738.66,4,3,4,434,Diamond Customer
1590,86,3,2248.04,2,1,2,212,Gold customer
1591,29,11,5968.91,3,4,4,344,Platunum customer
1593,53,6,3818.36,2,3,3,233,Gold customer
1594,0,6,4320.299999999999,4,3,4,434,Diamond Customer
1595,77,7,4891.75,2,3,4,234,Gold customer
1596,135,3,2786.02,1,1,2,112,Silver customer
1597,25,11,8710.7,3,4,4,344,Platunum customer
1600,13,9,2924.4300000000003,4,4,3,443,Diamond Customer
1601,19,4,2317.2700000000004,3,1,2,312,Platunum customer
1602,7,5,4026.12,4,2,3,423,Diamond Customer
1603,23,4,1488.1699999999998,3,1,1,311,Platunum customer
1607,1,5,1681.02,4,2,1,421,Diamond Customer
1609,61,5,4041.6000000000004,2,2,3,223,Gold customer
1611,41,12,5450.34,3,4,4,344,Platunum customer
1612,67,2,2932.8199999999997,2,1,3,213,Gold customer
1616,23,7,6150.249999999999,3,3,4,334,Platunum customer
1617,5,5,2977.19,4,2,3,423,Diamond Customer
1621,82,5,1162.2399999999998,2,2,1,221,Gold customer
1623,2,6,3362.550000000001,4,3,3,433,Diamond Customer
1624,3,6,1627.2200000000003,4,3,1,431,Diamond Customer
1625,9,8,8499.589999999998,4,4,4,444,Diamond Customer
1626,255,2,1326.1499999999999,1,1,1,111,Brownz customer
1627,24,8,4834.08,3,4,4,344,Platunum customer
1629,1,7,6051.870000000001,4,3,4,434,Diamond Customer
1630,23,3,1915.23,3,1,2,312,Platunum customer
1631,131,4,2638.26,1,1,2,112,Silver customer
1632,281,1,709.34,1,1,1,111,Brownz customer
1633,17,3,2548.92,4,1,2,412,Diamond Customer
1634,29,4,1537.0599999999997,3,1,1,311,Platunum customer
1635,139,4,1319.52,1,1,1,111,Brownz customer
1636,40,5,3274.29,3,2,3,323,Platunum customer
1637,143,7,4039.879999999999,1,3,3,133,Silver customer
1638,11,4,4046.88,4,1,3,413,Diamond Customer
1641,63,9,4326.200000000001,2,4,4,244,Gold customer
1642,84,5,2307.4900000000002,2,2,2,222,Gold customer
1644,22,7,4938.15,3,3,4,334,Platunum customer
1646,26,7,4487.5199999999995,3,3,4,334,Platunum customer
1648,13,4,2124.93,4,1,2,412,Diamond Customer
1649,71,3,3089.37,2,1,3,213,Gold customer
1651,97,5,694.38,1,2,1,121,Silver customer
1652,96,6,2662.39,1,3,2,132,Silver customer
1654,84,4,1179.6100000000004,2,1,1,211,Gold customer
1655,16,3,1337.55,4,1,1,411,Diamond Customer
1656,84,6,2256.4700000000003,2,3,2,232,Gold customer
1657,61,5,2675.72,2,2,2,222,Gold customer
1658,280,4,1469.9599999999996,1,1,1,111,Brownz customer
1659,80,7,3461.08,2,3,3,233,Gold customer
1660,76,6,2624.36,2,3,2,232,Gold customer
1661,218,6,5880.33,1,3,4,134,Silver customer
1662,62,5,1718.1200000000003,2,2,1,221,Gold customer
1663,13,6,2991.52,4,3,3,433,Diamond Customer
1664,42,7,3476.3600000000006,3,3,3,333,Platunum customer
1665,68,7,3302.0499999999997,2,3,3,233,Gold customer
1667,76,7,5432.4,2,3,4,234,Gold customer
1668,4,6,2901.9700000000003,4,3,3,433,Diamond Customer
1669,59,6,3361.1,2,3,3,233,Gold customer
1670,60,9,5073.959999999999,2,4,4,244,Gold customer
1671,43,4,1221.85,3,1,1,311,Platunum customer
1672,42,11,5905.78,3,4,4,344,Platunum customer
1673,133,3,748.69,1,1,1,111,Brownz customer
1674,48,5,160.73000000000002,2,2,1,221,Gold customer
1675,101,4,3067.0600000000004,1,1,3,113,Silver customer
1676,87,5,4291.110000000001,2,2,4,224,Gold customer
1677,98,8,2781.56,1,4,2,142,Silver customer
1679,136,4,3026.57,1,1,3,113,Silver customer
1680,112,3,1931.5,1,1,2,112,Silver customer
1682,82,6,5354.43,2,3,4,234,Gold customer
1684,16,6,1507.2999999999997,4,3,1,431,Diamond Customer
1685,25,2,677.1800000000001,3,1,1,311,Platunum customer
1686,78,10,5672.849999999999,2,4,4,244,Gold customer
1689,136,5,3334.2299999999996,1,2,3,123,Silver customer
1690,16,9,2570.540000000001,4,4,2,442,Diamond Customer
1692,127,4,1168.43,1,1,1,111,Brownz customer
1693,75,6,3726.31,2,3,3,233,Gold customer
1696,28,9,6524.77,3,4,4,344,Platunum customer
1697,24,5,3042.4799999999996,3,2,3,323,Platunum customer
1699,81,7,3497.23,2,3,3,233,Gold customer
1700,69,6,1483.48,2,3,1,231,Gold customer
1702,14,6,2185.44,4,3,2,432,Diamond Customer
1703,3,4,761.4699999999999,4,1,1,411,Diamond Customer
1704,119,2,1678.3900000000003,1,1,1,111,Brownz customer
1705,15,4,2109.79,4,1,2,412,Diamond Customer
1707,17,8,3463.5399999999995,4,4,3,443,Diamond Customer
1708,258,4,2225.03,1,1,2,112,Silver customer
1709,4,5,2059.0,4,2,2,422,Diamond Customer
1710,80,4,1638.52,2,1,1,211,Gold customer
1712,286,2,781.41,1,1,1,111,Brownz customer
1713,6,7,3889.18,4,3,3,433,Diamond Customer
1714,38,6,3372.1299999999997,3,3,3,333,Platunum customer
1715,102,3,629.29,1,1,1,111,Brownz customer
1716,134,2,1444.78,1,1,1,111,Brownz customer
1717,46,4,1951.07,2,1,2,212,Gold customer
1718,24,5,1539.11,3,2,1,321,Platunum customer
1719,19,5,2228.2999999999997,3,2,2,322,Platunum customer
1720,23,5,3538.0499999999997,3,2,3,323,Platunum customer
1721,0,7,3766.3500000000004,4,3,3,433,Diamond Customer
1722,4,8,6474.500000000001,4,4,4,444,Diamond Customer
1724,103,4,958.5800000000002,1,1,1,111,Brownz customer
1725,60,7,5576.41,2,3,4,234,Gold customer
1726,117,6,4476.97,1,3,4,134,Silver customer
1727,71,7,3036.0499999999997,2,3,3,233,Gold customer
1728,45,6,3684.49,3,3,3,333,Platunum customer
1729,58,6,3005.33,2,3,3,233,Gold customer
1730,20,3,418.0400000000001,3,1,1,311,Platunum customer
1731,43,11,3521.29,3,4,3,343,Platunum customer
1732,97,5,2263.3900000000003,1,2,2,122,Silver customer
1733,53,5,3170.4799999999996,2,2,3,223,Gold customer
1734,25,2,923.0,3,1,1,311,Platunum customer
1735,65,4,2417.11,2,1,2,212,Gold customer
1736,54,6,3759.2799999999997,2,3,3,233,Gold customer
1737,45,3,3531.0899999999997,3,1,3,313,Platunum customer
1738,21,4,1841.07,3,1,2,312,Platunum customer
1739,37,4,2395.71,3,1,2,312,Platunum customer
1741,64,3,2725.13,2,1,2,212,Gold customer
1743,86,7,4448.07,2,3,4,234,Gold customer
1744,109,3,539.2499999999999,1,1,1,111,Brownz customer
1745,5,12,3164.4700000000003,4,4,3,443,Diamond Customer
1746,105,6,3706.41,1,3,3,133,Silver customer
1747,190,4,995.3799999999999,1,1,1,111,Brownz customer
1748,2,10,4973.950000000001,4,4,4,444,Diamond Customer
1750,55,6,5227.98,2,3,4,234,Gold customer
1753,27,4,2093.21,3,1,2,312,Platunum customer
1755,48,6,3451.34,2,3,3,233,Gold customer
1758,2,7,1764.8500000000001,4,3,1,431,Diamond Customer
1759,18,6,2828.17,4,3,3,433,Diamond Customer
1760,12,6,3666.9399999999996,4,3,3,433,Diamond Customer
1761,18,5,3258.9500000000003,4,2,3,423,Diamond Customer
1762,21,12,5870.93,3,4,4,344,Platunum customer
1763,9,7,3434.3799999999997,4,3,3,433,Diamond Customer
1767,4,5,3152.2900000000004,4,2,3,423,Diamond Customer
1768,92,1,437.46,1,1,1,111,Brownz customer
1771,39,6,2670.1499999999996,3,3,2,332,Platunum customer
1772,168,4,1648.0499999999997,1,1,1,111,Brownz customer
1774,97,4,1168.7799999999997,1,1,1,111,Brownz customer
1775,52,6,3695.6400000000003,2,3,3,233,Gold customer
1776,34,6,2607.63,3,3,2,332,Platunum customer
1777,70,6,2651.76,2,3,2,232,Gold customer
1779,129,6,5042.0,1,3,4,134,Silver customer
1782,81,6,3622.1000000000004,2,3,3,233,Gold customer
1784,71,4,1239.2799999999997,2,1,1,211,Gold customer
1785,34,6,2827.73,3,3,3,333,Platunum customer
1786,174,2,963.6199999999999,1,1,1,111,Brownz customer
1787,0,6,4865.49,4,3,4,434,Diamond Customer
1788,29,9,4979.389999999999,3,4,4,344,Platunum customer
1789,60,3,2066.6600000000003,2,1,2,212,Gold customer
1790,32,5,2258.68,3,2,2,322,Platunum customer
1791,117,6,2595.16,1,3,2,132,Silver customer
1793,60,6,4960.36,2,3,4,234,Gold customer
1794,1,4,1713.79,4,1,1,411,Diamond Customer
1795,3,6,2882.84,4,3,3,433,Diamond Customer
1796,122,2,221.12,1,1,1,111,Brownz customer
1798,13,7,2934.7599999999998,4,3,3,433,Diamond Customer
1800,171,3,2440.35,1,1,2,112,Silver customer
1801,65,8,4098.59,2,4,4,244,Gold customer
1802,13,8,5035.800000000001,4,4,4,444,Diamond Customer
1804,31,3,2156.17,3,1,2,312,Platunum customer
1805,90,4,634.65,1,1,1,111,Brownz customer
1808,76,7,7965.279999999999,2,3,4,234,Gold customer
1809,27,6,3918.1499999999996,3,3,3,333,Platunum customer
1810,6,2,168.45,4,1,1,411,Diamond Customer
1812,22,9,3980.04,3,4,3,343,Platunum customer
1813,18,6,2137.45,4,3,2,432,Diamond Customer
1814,51,6,2459.73,2,3,2,232,Gold customer
1815,11,5,1964.08,4,2,2,422,Diamond Customer
1818,24,7,4516.55,3,3,4,334,Platunum customer
1819,252,2,763.9000000000001,1,1,1,111,Brownz customer
1820,35,9,4883.790000000001,3,4,4,344,Platunum customer
1821,24,12,7335.889999999999,3,4,4,344,Platunum customer
1824,12,7,3263.7000000000003,4,3,3,433,Diamond Customer
1825,40,6,4977.7699999999995,3,3,4,334,Platunum customer
1826,40,7,3405.78,3,3,3,333,Platunum customer
1827,38,4,2549.58,3,1,2,312,Platunum customer
1828,150,3,757.2499999999999,1,1,1,111,Brownz customer
1830,13,7,4578.9,4,3,4,434,Diamond Customer
1831,165,8,2147.3,1,4,2,142,Silver customer
1832,84,8,5739.569999999999,2,4,4,244,Gold customer
1833,10,5,2441.37,4,2,2,422,Diamond Customer
1834,126,4,4434.93,1,1,4,114,Silver customer
1835,25,6,1039.0299999999997,3,3,1,331,Platunum customer
1836,166,2,1219.8600000000001,1,1,1,111,Brownz customer
1837,35,7,4515.25,3,3,4,334,Platunum customer
1838,49,5,4691.450000000001,2,2,4,224,Gold customer
1839,49,7,2784.0,2,3,2,232,Gold customer
1840,98,7,2259.16,1,3,2,132,Silver customer
1841,36,3,1677.0800000000002,3,1,1,311,Platunum customer
1842,211,5,3055.8500000000004,1,2,3,123,Silver customer
1845,21,7,4572.889999999999,3,3,4,334,Platunum customer
1846,333,1,356.5,1,1,1,111,Brownz customer
1847,32,3,1919.8300000000002,3,1,2,312,Platunum customer
1848,42,6,4456.95,3,3,4,334,Platunum customer
1850,44,7,5159.72,3,3,4,334,Platunum customer
1852,97,5,4641.27,1,2,4,124,Silver customer
1855,22,4,2257.8099999999995,3,1,2,312,Platunum customer
1856,127,2,253.81000000000003,1,1,1,111,Brownz customer
1857,87,4,3240.2299999999996,2,1,3,213,Gold customer
1858,21,8,5387.469999999999,3,4,4,344,Platunum customer
1859,76,5,2355.59,2,2,2,222,Gold customer
1860,11,6,4503.35,4,3,4,434,Diamond Customer
1861,29,6,3793.8100000000004,3,3,3,333,Platunum customer
1863,246,5,5786.77,1,2,4,124,Silver customer
1864,24,10,2925.4199999999996,3,4,3,343,Platunum customer
1866,38,9,8834.599999999999,3,4,4,344,Platunum customer
1868,26,6,7566.25,3,3,4,334,Platunum customer
1869,41,4,1623.4299999999998,3,1,1,311,Platunum customer
1871,94,4,2220.2599999999998,1,1,2,112,Silver customer
1872,139,5,2516.5,1,2,2,122,Silver customer
1873,8,4,2807.58,4,1,3,413,Diamond Customer
1875,98,6,3921.2599999999998,1,3,3,133,Silver customer
1876,138,5,4057.629999999999,1,2,3,123,Silver customer
1877,80,6,1507.8199999999997,2,3,1,231,Gold customer
1878,32,6,2755.93,3,3,2,332,Platunum customer
1879,47,7,1914.3899999999999,2,3,2,232,Gold customer
1882,128,6,4054.85,1,3,3,133,Silver customer
1885,4,9,6979.280000000001,4,4,4,444,Diamond Customer
1886,6,4,2434.76,4,1,2,412,Diamond Customer
1887,105,10,8034.710000000001,1,4,4,144,Silver customer
1888,87,4,3288.04,2,1,3,213,Gold customer
1889,135,5,3710.54,1,2,3,123,Silver customer
1890,44,9,6710.76,3,4,4,344,Platunum customer
1891,81,7,4045.2000000000007,2,3,3,233,Gold customer
1894,36,4,1907.6499999999996,3,1,2,312,Platunum customer
1895,7,5,541.13,4,2,1,421,Diamond Customer
1898,60,6,4787.35,2,3,4,234,Gold customer
1900,67,4,1017.2399999999998,2,1,1,211,Gold customer
1901,127,7,5809.11,1,3,4,134,Silver customer
1902,52,5,2134.0999999999995,2,2,2,222,Gold customer
1904,67,3,1604.73,2,1,1,211,Gold customer
1905,10,9,4833.73,4,4,4,444,Diamond Customer
1906,1,6,2957.8500000000004,4,3,3,433,Diamond Customer
1907,110,4,1014.0699999999998,1,1,1,111,Brownz customer
1908,107,6,3725.5699999999997,1,3,3,133,Silver customer
1909,59,6,3456.8000000000006,2,3,3,233,Gold customer
1910,17,3,907.45,4,1,1,411,Diamond Customer
1911,61,2,689.11,2,1,1,211,Gold customer
1912,38,9,3286.01,3,4,3,343,Platunum customer
1913,42,13,3254.5299999999997,3,4,3,343,Platunum customer
1914,12,8,2248.1699999999996,4,4,2,442,Diamond Customer
1915,61,5,2568.0499999999997,2,2,2,222,Gold customer
1916,53,7,4545.8,2,3,4,234,Gold customer
1917,28,7,5107.25,3,3,4,334,Platunum customer
1919,44,4,1841.25,3,1,2,312,Platunum customer
1920,69,1,90.09999999999997,2,1,1,211,Gold customer
1923,15,4,3078.6200000000003,4,1,3,413,Diamond Customer
1926,5,5,4911.09,4,2,4,424,Diamond Customer
1927,90,5,3658.13,1,2,3,123,Silver customer
1928,34,2,879.4799999999999,3,1,1,311,Platunum customer
1929,45,6,1912.36,3,3,2,332,Platunum customer
1930,21,5,2428.87,3,2,2,322,Platunum customer
1931,23,3,384.06999999999994,3,1,1,311,Platunum customer
1932,89,8,4328.469999999999,1,4,4,144,Silver customer
1933,41,8,4271.389999999999,3,4,4,344,Platunum customer
1936,77,8,3553.7400000000002,2,4,3,243,Gold customer
1937,34,6,4274.78,3,3,4,334,Platunum customer
1940,76,4,3259.4100000000003,2,1,3,213,Gold customer
1941,5,4,3130.19,4,1,3,413,Diamond Customer
1942,16,8,4675.1900000000005,4,4,4,444,Diamond Customer
1943,299,3,357.7899999999998,1,1,1,111,Brownz customer
1944,5,5,1345.7500000000002,4,2,1,421,Diamond Customer
1947,35,9,3974.81,3,4,3,343,Platunum customer
1949,29,7,3586.71,3,3,3,333,Platunum customer
1950,6,9,3817.14,4,4,3,443,Diamond Customer
1951,118,8,4514.84,1,4,4,144,Silver customer
1952,76,10,2882.7999999999997,2,4,3,243,Gold customer
1953,10,7,3899.7800000000007,4,3,3,433,Diamond Customer
1954,100,8,4938.280000000001,1,4,4,144,Silver customer
1956,33,4,1267.19,3,1,1,311,Platunum customer
1957,19,10,5079.910000000001,3,4,4,344,Platunum customer
1959,141,8,3479.2199999999993,1,4,3,143,Silver customer
1962,93,2,758.6899999999999,1,1,1,111,Brownz customer
1963,9,2,1828.47,4,1,2,412,Diamond Customer
1964,102,6,4239.32,1,3,4,134,Silver customer
1965,6,5,2093.67,4,2,2,422,Diamond Customer
1967,22,5,4348.5,3,2,4,324,Platunum customer
1968,159,5,1810.0299999999997,1,2,2,122,Silver customer
1969,17,6,2623.56,4,3,2,432,Diamond Customer
1970,0,8,3660.48,4,4,3,443,Diamond Customer
1973,47,4,3371.6899999999996,2,1,3,213,Gold customer
1975,108,2,79.15999999999994,1,1,1,111,Brownz customer
1976,135,6,1731.6299999999999,1,3,1,131,Silver customer
1978,13,3,231.7099999999999,4,1,1,411,Diamond Customer
1979,33,5,4541.84,3,2,4,324,Platunum customer
1980,73,8,4822.39,2,4,4,244,Gold customer
1982,50,8,3939.1699999999996,2,4,3,243,Gold customer
1983,2,4,3061.8,4,1,3,413,Diamond Customer
1984,48,7,7256.08,2,3,4,234,Gold customer
1987,42,4,1781.3600000000004,3,1,1,311,Platunum customer
1988,134,8,6006.4,1,4,4,144,Silver customer
1989,22,4,1659.64,3,1,1,311,Platunum customer
1991,1,10,8256.08,4,4,4,444,Diamond Customer
1992,140,10,6658.890000000001,1,4,4,144,Silver customer
1996,13,7,2525.4300000000003,4,3,2,432,Diamond Customer
1998,156,4,2715.83,1,1,2,112,Silver customer
1999,3,7,2424.3399999999997,4,3,2,432,Diamond Customer
2001,86,8,5347.87,2,4,4,244,Gold customer
2002,97,3,1637.4600000000003,1,1,1,111,Brownz customer
2003,219,2,214.36999999999995,1,1,1,111,Brownz customer
2004,46,5,2909.6700000000005,2,2,3,223,Gold customer
2005,5,6,4047.8299999999995,4,3,3,433,Diamond Customer
2006,147,5,2255.61,1,2,2,122,Silver customer
2007,23,3,4150.16,3,1,4,314,Platunum customer
2008,29,7,2365.3600000000006,3,3,2,332,Platunum customer
2009,5,7,2357.3500000000004,4,3,2,432,Diamond Customer
2010,34,5,2168.7999999999997,3,2,2,322,Platunum customer
2011,315,3,560.4800000000001,1,1,1,111,Brownz customer
2012,13,5,2714.3,4,2,2,422,Diamond Customer
2013,15,9,4413.06,4,4,4,444,Diamond Customer
2014,54,6,2872.4099999999994,2,3,3,233,Gold customer
2015,50,6,2970.6000000000004,2,3,3,233,Gold customer
2016,68,6,2390.89,2,3,2,232,Gold customer
2017,12,5,3692.8599999999997,4,2,3,423,Diamond Customer
2018,35,7,2335.54,3,3,2,332,Platunum customer
2019,52,8,4781.23,2,4,4,244,Gold customer
2020,43,7,4959.639999999999,3,3,4,334,Platunum customer
2024,29,6,3558.4100000000003,3,3,3,333,Platunum customer
2026,146,4,3447.44,1,1,3,113,Silver customer
2028,40,7,3648.33,3,3,3,333,Platunum customer
2029,1,9,4156.31,4,4,4,444,Diamond Customer
2030,239,4,4622.34,1,1,4,114,Silver customer
2032,5,2,978.76,4,1,1,411,Diamond Customer
2033,11,7,4458.72,4,3,4,434,Diamond Customer
2034,89,6,2438.2599999999998,1,3,2,132,Silver customer
2035,127,4,1520.8599999999997,1,1,1,111,Brownz customer
2037,98,4,2941.0699999999997,1,1,3,113,Silver customer
2038,13,4,3207.1700000000005,4,1,3,413,Diamond Customer
2039,199,5,2422.46,1,2,2,122,Silver customer
